pump_outlet_Pa,expander_outlet_Pa,expander_eff,heater_outlet_K,Q_in_kW,W_pump_kW,W_exp_kW,Q_out_kW,net_kW,thermal_eff,bal_kW
1800000.0,650000.0,0.75,373.15,367.26335973838644,2.7562729106999466,30.803961530493922,339.21567111859247,28.047688619793973,0.07636941686688606,0.0
1800000.0,650000.0,0.75,383.15,393.20705958814824,2.7562729106999466,32.73934988911496,363.22398260973324,29.983076978415014,0.07625264157215234,-5.684341886080802e-14
1800000.0,650000.0,0.75,393.15,418.3714968547644,2.7562729106999466,34.50367553518713,386.62409423027725,31.74740262448718,0.0758832828315456,-5.684341886080802e-14
1800000.0,650000.0,0.75,403.15,443.18538659382085,2.7562729106999466,36.15383054000058,409.78782896452026,33.39755762930063,0.07535798480627583,-5.684341886080802e-14
1800000.0,650000.0,0.75,413.15,467.8863912444066,2.7562729106999466,37.721954642936005,432.9207095121705,34.96568173223606,0.07473113641805255,0.0
1800000.0,650000.0,0.75,423.15,492.61708909977807,2.7562729106999466,39.227925869250555,456.1454361412275,36.47165295855061,0.07403651591787021,-5.684341886080802e-14
1800000.0,650000.0,0.75,433.15,517.4678722607803,2.7562729106999466,40.68491751649533,479.5392276549849,37.928644605795384,0.07329661731478679,0.0
1800000.0,650000.0,0.75,443.15,542.4988899343994,2.7562729106999466,42.10218794503342,503.15297490006594,39.34591503433347,0.07252718072675006,0.0
1800000.0,650000.0,0.75,453.15,567.7516936557059,2.7562729106999466,43.48654983593244,527.0214167304734,40.730276925232495,0.07173959563726465,0.0
1800000.0,650000.0,0.8,373.15,367.26335973838644,2.7562729106999466,32.857558965860164,337.16207368322625,30.101286055160216,0.08196103765048149,-5.684341886080802e-14
1800000.0,650000.0,0.8,383.15,393.20705958814824,2.7562729106999466,34.921973215055885,361.0413592837923,32.16570030435594,0.08180346593483555,-5.684341886080802e-14
1800000.0,650000.0,0.8,393.15,418.3714968547644,2.7562729106999466,36.803920570866325,384.32384919459804,34.047647660166376,0.08138137496490552,0.0
1800000.0,650000.0,0.8,403.15,443.18538659382085,2.7562729106999466,38.5640859093339,407.3775735951869,35.80781299863395,0.08079646595263708,0.0
1800000.0,650000.0,0.8,413.15,467.8863912444066,2.7562729106999466,40.23675161913177,430.4059125359748,37.480478708431825,0.08010593898392186,-5.684341886080802e-14
1800000.0,650000.0,0.8,423.15,492.61708909977807,2.7562729106999466,41.84312092720065,453.5302410832774,39.0868480165007,0.07934529451247636,-5.684341886080802e-14
1800000.0,650000.0,0.8,433.15,517.4678722607803,2.7562729106999466,43.39724535092828,476.826899820552,40.64097244022833,0.0785381559297021,0.0
1800000.0,650000.0,0.8,443.15,542.4988899343994,2.7562729106999466,44.90900047470233,500.346162370397,42.15272756400238,0.07770103929447601,0.0
1800000.0,650000.0,0.8,453.15,567.7516936557059,2.7562729106999466,46.38565315832791,524.122313408078,43.629380247627964,0.07684588304211303,0.0
1800000.0,650000.0,0.85,373.15,367.26335973838644,2.7562729106999466,34.91115640122653,335.10847624785987,32.15488349052658,0.08755265843407722,-5.684341886080802e-14
1800000.0,650000.0,0.85,383.15,393.20705958814824,2.7562729106999466,37.10459654099692,358.8587359578513,34.348323630296974,0.08735429029751905,-5.684341886080802e-14
1800000.0,650000.0,0.85,393.15,418.3714968547644,2.7562729106999466,39.1041656065454,382.02360415891894,36.34789269584545,0.08687946709826516,0.0
1800000.0,650000.0,0.85,403.15,443.18538659382085,2.7562729106999466,40.97434127866733,404.9673182258535,38.21806836796738,0.0862349470989986,-5.684341886080802e-14
1800000.0,650000.0,0.85,413.15,467.8863912444066,2.7562729106999466,42.751548595327534,427.891115559779,39.995275684627586,0.08548074154979116,-5.684341886080802e-14
1800000.0,650000.0,0.85,423.15,492.61708909977807,2.7562729106999466,44.458315985150755,450.9150460253273,41.702043074450806,0.08465407310708253,-5.684341886080802e-14
1800000.0,650000.0,0.85,433.15,517.4678722607803,2.7562729106999466,46.10957318536134,474.1145719861189,43.35330027466139,0.08377969454461764,0.0
1800000.0,650000.0,0.85,443.15,542.4988899343994,2.7562729106999466,47.71581300437113,497.5393498407282,44.95954009367118,0.08287489786220176,0.0
1800000.0,650000.0,0.85,453.15,567.7516936557059,2.7562729106999466,49.28475648072339,521.2232100856825,46.52848357002344,0.08195217044696142,0.0
1800000.0,650000.0,0.9,373.15,367.26335973838644,2.7562729106999466,36.96475383659278,333.05487881249366,34.20848092589283,0.09314427921767267,-5.684341886080802e-14
1800000.0,650000.0,0.9,383.15,393.20705958814824,2.7562729106999466,39.28721986693796,356.67611263191026,36.53094695623801,0.09290511466020256,-5.684341886080802e-14
1800000.0,650000.0,0.9,393.15,418.3714968547644,2.7562729106999466,41.4044106422246,379.72335912323973,38.64813773152465,0.09237755923162509,0.0
1800000.0,650000.0,0.9,403.15,443.18538659382085,2.7562729106999466,43.384596648000645,402.5570628565202,40.6283237373007,0.09167342824535984,-5.684341886080802e-14
1800000.0,650000.0,0.9,413.15,467.8863912444066,2.7562729106999466,45.26634557152318,425.3763185835833,42.51007266082323,0.0908555441156602,0.0
1800000.0,650000.0,0.9,423.15,492.61708909977807,2.7562729106999466,47.07351104310074,448.2998509673773,44.31723813240079,0.08996285170168847,-5.684341886080802e-14
1800000.0,650000.0,0.9,433.15,517.4678722607803,2.7562729106999466,48.8219010197944,471.40224415168586,46.065628109094455,0.08902123315953318,0.0
